episode,reward,discounted_reward,steps,distance_traveled
1554,-256.63820186168704,-81.18668235639231,500,26.682617
1555,-237.98246542085678,-49.15139800079653,500,31.754303
1556,-226.21792322758031,-49.00727447959899,500,33.42279
1557,-147.72664972084476,-26.293036919985795,500,12.3311615
1558,-212.99912095336163,-46.003386329150324,500,17.37107
1559,-178.70064781041708,-66.85788054671404,500,11.225487
1560,-205.22936474561638,-45.90543219901041,500,16.972725
1561,-171.9603225383813,-41.069014076095165,500,15.506737
1562,-207.94837042609615,-48.43367095169397,500,13.468315
1563,-171.9275216737086,-26.16710217812622,500,15.473526
1564,-300.02362603925826,-25.895572436775776,442,10.228493
1565,-116.75529023291311,-16.765487070200873,500,12.725342
1566,-176.23603617696833,-84.90903600986586,500,12.583054
1567,-100.34528532663899,-20.484891915293286,500,18.171288
1568,-162.9891060488541,-25.796265292919667,500,27.394806
1569,-108.24033527755533,-19.622195599383915,500,15.736542
1570,-184.67983666871416,-18.450353388972186,500,17.708633
1571,-92.39953773823787,-22.089504896672512,500,376.03915
1572,-185.45729966832022,-36.80877736411613,500,391.61432
1573,-62.01760974199759,-17.138600605711407,500,389.498
1574,-92.15127153656859,-23.849021403283572,500,572.098
1575,-193.98188783770922,-46.394832766874224,500,2570.9973
1576,-137.31597270431297,-37.41768365833675,500,2457.3142
1577,-163.55227942050973,-30.719660934407734,500,2502.2136
1578,-138.25664289078577,-40.628658684881415,500,2241.7043
1579,-220.39136438005423,-56.55348748485925,500,1819.7716
1580,-167.5417035540593,-33.538226871925495,500,2278.3328
1581,-210.18512556491387,-45.86411730911492,500,2224.3525
1582,-196.45141065250573,-47.48526425159907,500,2035.6458
1583,-214.35285852382614,-36.94157247348429,500,1894.3345
1584,-237.66305514118238,-54.702441412616054,500,1910.7614
1585,-248.9682469556405,-52.93883215561373,500,1759.0331
1586,-259.5261597318078,-53.120341042233484,500,1603.5454
1587,-239.05026010872692,-49.756069824116295,500,1738.0192
1588,-209.70813975646323,-38.045643841513254,500,1713.236
1589,-271.1154200116179,-44.353259163909065,500,1602.7024
1590,-254.2894229212653,-52.08854096705404,500,1611.2401
1591,-186.12546940056222,-42.66612441222753,500,1656.7083
1592,-203.78856387977441,-46.8546199236565,500,1762.6843
1593,-197.98948180163302,-42.68997027499183,500,1626.1549
1594,-191.55331095358568,-44.599058527170016,500,1693.7694
1595,-200.3751270737303,-39.46706200737675,500,1514.5513
1596,-232.87583410434783,-52.849022613394865,500,1564.0829
1597,-180.7170482677703,-39.84318858034433,500,1685.0348
1598,-166.9623131302262,-37.05266447781106,500,1803.661
1599,-188.259677346408,-46.14765323344544,500,1787.3899
1600,-172.13820015471984,-37.382287968766825,500,1611.8158
1601,-207.73601768330786,-51.57820824937802,500,1838.8729
1602,-188.2329012474679,-43.50669555971698,500,1832.675
1603,-155.4723545484296,-29.254892906267525,500,1879.8951
1604,-155.6537666389838,-35.41937568548185,500,1803.2842
1605,-190.2885244802484,-40.11632270321557,500,1812.1818
1606,-196.17923136804114,-52.96404604057253,500,1832.7567
1607,-255.16821401158103,-50.88127019953233,500,1824.8152
1608,-271.5148823039967,-54.65371434523742,500,1806.3464
1609,-240.16406607764637,-52.411952930692685,500,1780.5658
1610,-236.174781077358,-50.34066064999785,500,1835.1833
1611,-173.20838389643907,-45.57432700177958,500,1974.1372
1612,-204.79142176117725,-48.11186268448264,500,1892.8098
1613,-144.73289821242267,-36.80536106648507,500,1916.7627
1614,-131.35615592912873,-27.43108354298953,500,2066.8748
1615,-32.50163438665794,-10.284236922078653,500,2535.8628
1616,39.129222840852805,-10.14939137028964,500,2852.7292
1617,6.171878126366577,-17.466835475333244,500,2438.2476
1618,-62.160484782522644,-13.394670786322386,500,1999.3914
1619,-15.175962910464989,-7.476954644347859,500,2239.8247
1620,-97.73787840333502,-17.90120722867581,500,2279.5576
1621,-60.52983852239065,-7.978929609517355,500,2451.9294
1622,-113.95966824211736,-27.491088425342486,500,2273.4988
1623,-190.39549251202635,-22.675675172757977,500,1866.3655
1624,-136.626751669871,-27.285866216292433,500,1864.497
1625,-215.92535276563785,-92.81947015515269,500,1438.4835
1626,-128.92282365238012,-62.280525050894184,500,1526.3397
1627,-189.77537257212893,-42.17140229494326,500,1345.4789
1628,-134.943122395164,-49.25659085393946,500,1329.1635
1629,-122.44233812080806,-26.081526044741594,500,932.2003
1630,-145.9830113373306,-21.773134340643857,500,1176.1761
1631,-108.20938946568715,-18.40378450820027,500,1388.9703
1632,-145.20847709399416,-30.587930202825518,500,1086.7495
1633,-197.37488643710975,-34.38023994346701,500,1195.7128
1634,-80.18184069513273,-25.088215535800888,500,1258.3168
1635,-33.371972281976554,-14.678594837664878,500,1110.9132
1636,-14.288427471531977,-7.7230776695473065,500,838.29987
1637,-15.497001753295267,-11.245273334578208,500,848.8512
1638,-47.019600203004764,-14.177209250866945,500,1051.6969
1639,-40.86905344025808,-17.408319882612435,500,1171.5054
1640,-61.337258839562146,-13.77768108946739,500,890.6172
1641,-71.29638650514529,-20.637483078406287,500,1008.33167
1642,-61.91638905567257,-19.19949462290083,500,838.24603
1643,-79.8455851138749,-18.27484937023005,500,361.6504
1644,-73.68014867581734,-19.370718497525434,500,279.508
1645,-71.45545037128281,-22.63280746916146,500,579.3022
1646,-77.90005648558098,-19.068024798336054,500,822.41266
1647,-64.93061447688754,-17.198331110048787,500,1053.4796
1648,-71.9464972328213,-19.57813017724667,500,803.5269
1649,-67.45882509626065,-17.492223881026213,500,746.9948
1650,-82.04782951575638,-23.30900007335035,500,1023.9479
1651,-63.53821405690493,-22.953215764044234,500,1013.08716
1652,-60.47317736489468,-18.49614010511366,500,893.86084
1653,-73.5810728929324,-29.50287029381377,500,1062.1385
1654,-82.1975190261648,-20.7017574929573,500,1078.2728
1655,-102.2339888522766,-22.947985795716416,500,1213.0433
1656,-89.37253769453824,-23.93939164183038,500,1009.85754
1657,-99.16156799734429,-23.78925322711726,500,1158.3704
1658,-70.25857007755474,-22.403766065069224,500,1014.2096
1659,-75.67466333380564,-15.300769908150949,500,948.5563
1660,-62.23103255401765,-20.029175216920944,500,1528.8613
1661,-93.24890982476923,-19.799115105968546,500,1409.6254
1662,-67.78713860420044,-29.253370689114277,500,981.43115
1663,-65.07641208773049,-14.650011877109963,500,1620.2838
1664,-64.05281850747625,-23.144316773680238,500,1696.1068
1665,-82.14517063239091,-21.53578580800568,500,1713.3763
1666,-11.102796775867004,-3.8129812324417025,500,1667.0211
1667,-65.44852126669872,-18.02818981447981,500,1960.8657
1668,-43.67412284537758,-16.632665493331324,500,1996.3921
1669,-81.01990395648471,-12.321529127042151,500,2374.9958
1670,-57.6105232374738,-13.728696773646305,500,2339.0127
1671,-30.362348070817884,-20.213319971746674,500,2378.3135
1672,-51.189349440395624,-20.373680279328504,500,2371.969
1673,13.53744803107917,1.911131638164172,500,2293.4883
1674,-80.77950646798374,-15.47815230920365,500,2446.7195
1675,-83.58294925554267,-3.834708774587545,500,2472.2522
1676,-62.39376802880312,-21.28504839084082,500,2171.3323
1677,-114.35050741365512,-34.27920285203357,500,2262.3535
1678,-109.19270301402211,-26.14616971539838,500,2304.6035
1679,-56.06925301791323,-19.233250852343215,500,1934.0957
1680,-44.64951249944148,-13.927971065808876,500,1988.6514
1681,-64.19484539790773,-10.631713489962554,500,2073.3557
1682,-100.54433271511908,-32.74904142730167,500,2074.007
1683,-26.868848766533436,-14.293669280958827,500,2154.2761
1684,11.682727641662044,-10.329400353388158,500,2039.4368
1685,-41.26915486919857,-19.058500852066736,500,1895.5415
1686,-27.016443910088892,-16.283874847314195,500,1874.1702
1687,-56.43404903923475,-12.619560979866876,500,1907.5671
1688,-114.11027773602616,-20.64270794842601,500,1898.8129
1689,-79.94179934587102,-28.61082987058674,500,1987.3486
1690,-28.539014076779,-11.436214248222079,500,1941.8822
1691,-33.199819978789215,-3.5611440193896833,500,1960.7161
1692,-139.70622443416224,-46.70020067695945,500,2065.0974
1693,-89.23954869610412,-19.6274816846207,500,1916.6406
1694,-119.4305559110556,-38.330553069899345,500,2050.3345
1695,-79.6680107810712,-39.87723249321577,500,2068.3496
1696,-102.74405120660808,-41.88818502684517,500,1806.6788
1697,-111.16098479147819,-29.19873078894117,500,1718.9609
1698,-141.85468498827126,-40.159428807678665,500,1783.7603
1699,-47.92490023356444,-13.133817215042058,500,1965.6787
1700,-35.13125356771932,-17.759579339095723,500,1987.8025
1701,-78.49474165240997,-28.847258836692397,500,1877.427
1702,-105.35691433922761,-18.260636101450004,500,1885.405
1703,-93.597485121096,-39.183919383909526,500,1916.1604
1704,-78.26052134344023,-27.99041454886672,500,1948.8059
1705,-117.05801571936144,-37.61551673579461,500,1815.3695
1706,-50.963485924824695,-17.701961805577962,500,1914.5818
1707,-105.7992494088303,-30.507863726978393,500,2018.4983
1708,-90.42295063343161,-36.33817084039359,500,1871.8973
1709,-70.32240846240518,-14.476505760812437,500,1843.1027
1710,-88.22917516654314,-19.067178149147956,500,1931.1266
1711,-62.715177633459234,-14.636792838563352,500,1709.3291
1712,-27.12214255260679,-18.048297610160596,500,1884.7961
1713,-57.5011323221218,-15.400727038512896,500,1648.3783
1714,-70.89369060854621,-6.07095442096305,500,1640.4592
1715,-91.11960756748348,-30.665599705604937,500,1396.9795
1716,-86.48830074125526,-40.28828275222629,500,1547.4845
1717,-65.07081873032871,-28.525971633847238,500,1457.2354
1718,-117.79792021367044,-7.952679496449583,500,1150.4019
1719,-130.31464927642082,-34.43882248449899,500,1127.9728
1720,-115.2576211118361,-36.54816715898768,500,1407.9525
1721,-101.78871361957609,-19.64625926645351,500,1242.5763
1722,-113.42211902517151,-21.530187261343816,500,1100.9083
1723,-97.39650145115779,-26.035289866866457,500,1272.615
1724,-63.87833551429614,-17.112720359539185,500,1298.31
1725,-74.32332444170252,-21.280869689364774,500,1162.7366
1726,-63.6034024785007,-17.31592520931299,500,1135.0116
1727,-53.60001302026233,-18.247993173917077,500,1196.5791
1728,-49.25397201420876,-13.537214769843493,500,676.7169
1729,-67.91194695608782,-17.92849932884824,500,1424.4083
1730,-63.4560676587957,-3.1211087781786064,500,1532.0616
1731,-83.91766248107714,-21.568486343697202,500,756.99023
1732,-83.96942605248174,-24.52348468700931,500,1400.3132
1733,-51.226744056469,-19.128679198265516,500,1071.0479
1734,-61.94878524687898,-15.503789690322785,500,1432.9956
1735,-76.61507149858335,-24.82788904843649,500,1251.1646
1736,-66.31496854654722,-18.97675161430728,500,1426.8236
1737,-85.06786053894308,-18.785216978978426,500,1804.3176
1738,-84.6963866051706,-22.29724731690429,500,1525.4106
1739,-99.90172282060037,-27.52528039267432,500,1942.259
1740,-80.86384184751809,-25.274701084730506,500,2234.4324
1741,-76.3356349756175,-16.09272012364166,500,2064.4868
1742,-108.77073592725053,-21.42844626022286,500,2159.3293
1743,-70.04091678700979,-11.646887671153586,500,1798.5518
1744,-67.37379297782348,-17.67250388279501,500,1725.8317
1745,-117.7552615991351,-24.857235808516883,500,1724.3507
1746,-207.76421480443346,-34.66732943692786,500,1281.3242
1747,-159.3870700179414,-34.569532484776,500,1068.9404
1748,-300.0164099306353,-50.714661154497726,499,1707.6267
1749,-207.30304907378778,-35.32086522576006,500,1525.3359
1750,-268.4357239540192,-59.257409125879676,500,1817.6849
1751,-206.05401133069617,-38.48636801952591,500,1970.4453
1752,-301.0577295477005,-35.54132927366563,465,1409.254
1753,-250.8355729012886,-30.17411140611191,500,1051.3479
1754,-176.30903883459908,-31.752831340892605,500,1880.0491
1755,-242.72787076260357,-50.46504134877827,500,1243.0122
1756,-274.82474381785147,-48.0225604692057,500,466.51996
1757,-217.24751721492837,-40.95237495601459,500,1031.1462
1758,-259.0172947296735,-42.28395927034527,500,444.32745
1759,-301.3407837127006,-54.66622866279212,424,321.9915
1760,-292.8460562917511,-48.3602051304474,500,398.06775
1761,-284.9415338657117,-45.82759374574872,500,477.70026
1762,-300.6556535681928,-59.41560188959763,411,351.8425
1763,-300.1609162460431,-53.644715394131794,414,366.2781
1764,-301.4828051479283,-44.64251591651088,491,573.91583
1765,-300.01820067329055,-50.87677632625804,474,345.4721
1766,-300.58203291747765,-60.260225982395816,470,694.3612
1767,-300.6198147478452,-54.73167233306727,457,366.41592
1768,-300.1264381987277,-63.42597400993814,421,369.02612
1769,-201.55862986934378,-36.13171294582897,500,1221.3306
1770,-219.97504111355587,-45.193022028630374,500,772.9276
1771,-214.1590532049191,-41.38144752128617,500,308.20276
1772,-189.77324966663303,-36.46378993006729,500,836.1924
1773,-192.7878102519978,-44.727080796698004,500,602.01733
1774,-163.58515210358178,-35.60668113521863,500,448.95312
1775,-136.30431334174733,-31.538165548814302,500,324.65067
1776,-181.50831363707076,-51.088264047622026,500,505.206
1777,-206.4667550163363,-48.138697412490465,500,326.5535
1778,-86.86225936488258,-21.146190539048366,500,416.09094
1779,-151.7535281400754,-22.577507912582078,500,387.3706
1780,-153.35578420878684,-20.572174817939533,500,848.2684
1781,-96.43281093621036,-26.59115974642156,500,1353.615
1782,-91.04494692396888,-22.235604593930855,500,546.25085
1783,-133.2784857083378,-26.860672783542434,500,284.44305
1784,-108.61015799495854,-24.59700860506485,500,1076.7275
1785,-115.19927017798064,-28.085805078036415,500,1496.2312
1786,-99.20307412614488,-23.653383523212124,500,1531.5862
1787,-95.3291577861945,-21.87495877555918,500,1576.4711
1788,-88.53948868392109,-19.071292545980697,500,963.6986
1789,-118.54379150153345,-22.859796929712935,500,2036.8835
1790,-78.54406422833,-25.485001781613228,500,1980.3081
1791,-48.506179888963146,-22.429731436321543,500,1602.4717
1792,-86.1698197307725,-17.687531652363454,500,1701.1094
1793,-87.5414004782126,-21.043353099302035,500,1587.2413
1794,-116.33889592566253,-26.079518003259,500,1584.2969
1795,-58.920326611196444,-22.310935864339186,500,1480.7019
1796,-68.71630284575343,-25.92448880269373,500,1501.3392
1797,-26.944337026541916,-13.220476424126861,500,1510.8215
1798,-126.01578118699176,-20.50432747015671,500,1436.5571
1799,-108.93949555339405,-16.269248587131216,500,1433.2189
1800,-106.38838568363205,-23.856722626835097,500,1393.15
1801,-136.59026793001686,-38.34148363882976,500,1504.0427
1802,-138.17301535537382,-41.153822691755245,500,1483.982
1803,-256.88790625636943,-90.28088541419874,500,1492.3772
1804,-86.64688267613356,-24.14295327670629,500,1435.9855
1805,-303.3485990226458,-20.88452762477455,473,1502.4878
1806,-300.11997167565954,-119.3469743632153,170,525.63855
1807,-309.0928410568502,-109.84801522763968,375,1164.1229
1808,-206.85274385885768,-14.539813870326983,500,1359.648
1809,-37.973196820467734,-9.105583400242143,500,1484.3313
1810,-300.4075588808554,-25.048724170759783,477,1518.9187
1811,-301.95501464960273,-66.11474292649312,188,602.64905
1812,-301.67968657498466,-73.85767611311036,236,1073.1311
1813,-310.3978659448096,-26.08315261655434,368,1374.2114
1814,-306.72363681858917,-170.75463112199967,74,287.34952
1815,-300.4037866051302,-169.18411068297797,72,250.1731
1816,-303.3494121678172,-172.96052224938725,71,278.67538
1817,-313.4678953346202,-173.83011141277447,73,268.94186
1818,-304.3969510099588,-154.14074325546486,154,647.19653
1819,-305.7451082690319,-173.3463752306602,71,274.64807
1820,-307.44966451390354,-69.95727227307674,172,638.57275
1821,-302.08147087656823,-168.79454523148337,74,311.46982
1822,-302.878650579393,-67.96129242713185,171,645.5997
1823,-304.28401583217106,-145.75871791239024,158,572.9581
1824,-300.83636618691565,-161.8319622629508,105,469.30792
1825,-316.39154537150984,-77.63516032571857,169,644.1244
1826,-307.13729973286314,-71.49377437325899,178,566.36993
1827,-318.7021892170995,-181.51972490017113,72,279.65515
1828,-137.13485756687334,-20.562059336739626,500,1520.118
1829,-148.06837143019146,-27.885093449093713,500,2498.8809
1830,-94.391506429331,-15.455163117311855,500,1682.9202
1831,-50.98211399334983,-19.609805743556162,500,1551.8792
1832,-95.76612434691471,-34.107006447112155,500,992.6681
1833,-99.87201741296852,-21.639602125400717,500,1237.3406
1834,-48.092120476653086,-14.432035827461757,500,1126.7948
1835,-55.03959656355313,-2.9796852866135426,500,314.27417
1836,-38.93815257771556,0.07691225245473983,500,282.97733
1837,-75.21689063495002,-24.42308039764146,500,628.45294
1838,-100.69308345608604,-39.50193769046249,500,647.4813
1839,-54.03792609141818,-7.800566373150942,500,321.25494
1840,-60.611157966265665,-15.97999715652773,500,317.7089
1841,-84.38403841529062,-30.269678462568212,500,300.38504
1842,-83.49345364742473,-28.14781742500276,500,301.45154
1843,-67.50273056015193,-12.570982486127253,500,277.17072
1844,-89.57083354548648,-27.368605564771627,500,568.4528
1845,-117.03047207063253,-37.23484199167212,500,568.5029
1846,-83.80238549744726,-23.320600159345865,500,245.97903
1847,-86.1936792689141,-24.222545716305692,500,224.00677
1848,-303.2636654864478,-114.75101993399964,131,337.965
1849,-311.86248163566825,-119.20810857352045,127,371.3142
1850,-96.7984099428426,-26.705112539590516,500,758.69226
1851,-71.92013981424708,-16.923288677798386,500,226.71542
1852,-80.19149096413184,-22.81393175728426,500,222.98419
1853,-113.65337493396906,-24.693467141407258,500,220.78787
1854,-183.735966985035,-35.6001218041966,500,196.56744
1855,-109.97305797558928,-29.834822287425517,500,176.49484
1856,-81.9299272845843,-22.610881284223296,500,117.60129
1857,-86.06208825707192,-29.123335288800416,500,172.49753
1858,-101.55338062544293,-44.39767603895746,500,166.37027
1859,-72.45745779058463,-23.19398263148354,500,49.17128
1860,-58.91412757593656,-14.559404895962693,500,17.491531
1861,-83.2901059348996,-24.174911915029064,500,22.442245
1862,-65.1303341181006,-16.71306952170807,500,17.04892
1863,-79.35587554424768,-17.808025718772388,500,14.885262
1864,-92.49649482204465,-21.302248303904033,500,15.193504
1865,-130.7423791370661,-51.16534403696531,500,31.228287
1866,-140.88194528770316,-41.46552204889511,500,28.002792
1867,-117.46266683606439,-20.120627868409617,500,28.922913
1868,-72.4371029361449,-21.16286107124468,500,21.552605
1869,-80.40859581846081,-17.55775892091443,500,12.014381
1870,-84.38528776140647,-20.475914642453645,500,17.053062
1871,-126.85031682009081,-33.58273633992955,500,24.830711
1872,-148.6806690720017,-29.46314532734534,500,13.0299225
1873,-151.44172294246894,-38.19958392326299,500,14.737068
1874,-171.62658721173713,-32.064697101600245,500,13.4817505
1875,-169.53596429491716,-31.88857315044767,500,13.910614
1876,-144.24780062297313,-36.93469594037707,500,14.522789
1877,-153.76938838913773,-30.36447444267862,500,15.685188
1878,-187.92945821826706,-33.29841385323122,500,20.687767
1879,-154.30648751626927,-29.148009142341728,500,19.271507
1880,-158.32608870742894,-32.13762284496519,500,31.631363
1881,-10.685045630950748,-12.889717542443526,500,311.25574
1882,-43.551488848907255,-18.769276707518696,500,347.93024
1883,-143.15432930567889,-42.18735627879603,500,167.50928
1884,-112.78019603491781,-19.308664039289056,500,284.37723
1885,-104.20590106225447,-16.837371311719952,500,245.04312
1886,-41.26477502178423,-11.898696479199232,500,257.35388
1887,-20.463301566101162,-10.231089190640281,500,305.40643
1888,-37.1576841547858,-18.83347511752542,500,266.58142
1889,-40.95901735056372,-18.017593744531876,500,200.11597
1890,-39.49098416961303,-12.722872324791695,500,232.21231
1891,-52.58646909569497,-17.382102356901594,500,197.49533
1892,-177.6166710605282,-41.986649654293984,500,259.96542
1893,-36.182188401097214,-16.297372491972308,500,185.47559
1894,-46.29583494767604,-18.213821791336574,500,211.97595
1895,-61.85708594145913,-16.980051672754957,500,181.0238
1896,-57.743496195458356,-17.368677332282722,500,206.12756
1897,-45.72967980499814,-15.286568070968547,500,155.50899
1898,-61.05599999278093,-16.856233774457483,500,206.51761
1899,-58.31503465383692,-18.358260186186804,500,171.09097
1900,-75.6302856101733,-21.25251298347974,500,144.1313
1901,-81.74375886763738,-27.07957836678544,500,169.85513
1902,-66.87524086620684,-20.157183439846918,500,190.38226
1903,-66.31214391195121,-20.64342486784116,500,208.25116
1904,-190.38603881267616,-39.325557748337566,500,284.70508
1905,-71.68639692873494,-24.671851743452315,500,169.52765
1906,-69.80093436217936,-22.67124902928046,500,157.03595
1907,-183.14820877559242,-37.56923056821439,500,315.67484
1908,-233.1905192623914,-47.468098145206376,500,26.476738
1909,-289.84678685545936,-51.194844677584285,500,28.881851
1910,-300.1855686182947,-56.71322010095755,466,20.327324
1911,-300.3291447940322,-76.72150140279152,383,20.063927
1912,-300.41309235140216,-89.533887035869,341,18.89383
1913,-300.76600519756477,-73.3273407335258,400,16.852882
1914,-300.07170309178247,-69.17631520179282,404,17.731857
1915,-279.19483814758735,-60.10489170730113,500,17.81807
1916,-275.28223192237454,-57.22904029025906,500,26.657967
1917,-301.8816844584604,-60.10958513343317,469,47.807816
1918,-301.60765014598974,-64.39458560083321,470,61.81465
1919,-291.5226382490043,-51.41769504721736,500,64.50638
1920,-292.98837052798115,-57.74011282931833,500,50.02646
1921,-245.25253529837275,-47.65315529532622,500,26.885605
1922,-299.19326646143185,-67.60359499220344,500,47.220413
1923,-73.3423685932744,-26.298805009947927,500,130.92021
1924,-300.0244476556112,-61.4325837281783,485,39.911392
1925,-66.88579689892138,-22.029328413976472,500,141.27643
1926,-70.46946750369483,-23.805542430476233,500,168.50006
1927,-63.017944060194715,-23.181056822493495,500,147.37622
1928,-70.28408706659168,-21.322353634722496,500,148.61176
1929,-52.58743450561037,-24.25884696113182,500,155.46074
1930,-50.7547811641591,-21.752687366316444,500,163.7941
1931,-74.5458228929606,-29.469146043233216,500,147.40498
1932,-60.22483564954372,-26.633209157861923,500,202.9968
1933,-69.95314848083424,-29.729753051690867,500,185.21344
1934,-45.95796434463766,-28.903501323903733,500,180.80121
1935,-39.57343715185006,-24.604424654467532,500,205.83392
1936,-48.68456481822879,-25.881589888739633,500,215.35233
1937,-62.10349693855872,-27.692659174924945,500,212.02875
1938,-47.2916132433583,-24.76176384844333,500,213.48679
1939,-47.09166458208685,-27.320845823426684,500,228.74817
1940,-59.54958384370465,-27.541458985759697,500,228.14032
1941,-51.40547498199592,-25.40363265716409,500,242.11215
1942,-56.89444815541477,-25.258866294883973,500,221.89105
1943,-55.85075360262087,-26.26676021037298,500,245.51917
1944,-67.45429825211065,-27.96883770011352,500,250.52765
1945,-50.89115495506523,-17.164769922139474,500,186.9798
1946,-83.85619665534944,-24.80877816566053,500,179.23718
1947,-64.34521009629421,-23.48100523279902,500,145.12611
1948,-67.27195521501721,-22.43710521632622,500,158.32858
1949,-64.34606587379301,-23.034703815888356,500,134.96056
1950,-106.52789556008929,-28.34933435254367,500,214.61517
1951,-234.58596970428485,-39.9783400958357,500,151.09058
1952,-81.01256747198775,-25.09273756220224,500,380.58374
1953,-78.78041863664119,-21.949055075379356,500,492.9884
1954,-46.36835816034312,-22.922216001045673,500,640.82227
1955,-51.30757898155243,-18.352293155954712,500,944.2698
1956,-41.021141066056366,-21.361592297966798,500,988.1633
1957,-30.6485187614026,-18.630647222761862,500,714.7773
1958,-25.24382645608017,-16.448708999913816,500,804.2218
1959,-24.72254422186184,-20.899810805924943,500,823.80457
1960,-330.6673556499618,-13.339961984565013,489,936.0491
1961,-22.577196298141132,-8.682317889641858,500,936.57947
1962,-310.0547291581982,-21.171211193484705,373,804.2165
1963,-23.981939142776206,-15.292586160427824,500,769.4438
1964,-6.771726626365246,-2.8997381283102337,500,946.42786
1965,-14.776555019480258,-12.691084248734464,500,823.48645
1966,-310.9483514663126,-24.314115716150823,469,888.69055
1967,-314.1186404703837,-21.390330991358898,369,951.1227
1968,-303.14227959223587,-14.93757013619555,459,1409.0277
1969,-94.33073801439483,-6.538662450371132,500,1135.091
1970,-335.15960835514267,-38.522568676858896,329,979.25916
1971,-300.34991500669634,-19.228039946754997,350,997.4282
1972,-6.181986759345601,-15.710219234174067,500,1096.3752
1973,-318.2784031791124,-18.02649561807151,482,1083.6151
1974,0.9865717861598063,-13.96985929369519,500,983.3971
1975,28.669903182756,-8.624399857513751,500,834.3233
1976,-320.47141548669555,-24.736134274893004,366,902.6282
1977,-306.6208374799904,-28.776946314676916,358,855.8078
1978,-306.49755493793356,-25.45359837961614,354,814.24133
1979,-147.66251473021737,-9.020508778449477,500,866.37146
1980,-19.349995617138333,-18.676152560463876,500,851.095
1981,-311.39083742606977,-20.538839737261526,396,664.81
1982,-65.98323041113304,-21.777786153044513,500,369.29398
1983,-100.83492202142136,-18.184003331787604,500,191.67404
1984,-60.28906478605867,-19.418437894693767,500,560.9695
1985,-92.57408734276669,-16.304047108597754,500,202.4708
1986,-78.25506231397132,-16.720471035305092,500,201.45282
1987,-49.45728188116865,-10.586523193616854,500,391.89847
1988,-113.76546875555015,-24.738558144786936,500,181.7973
1989,-65.45957380870877,-7.938013572293255,500,412.47052
1990,-18.684684210119492,-1.1434004846907482,500,484.5103
1991,-148.7533755369924,-24.7347759709567,500,238.0539
1992,-159.66898969737002,-30.23764875445298,500,576.668
1993,-145.48607168134444,-27.748412620313516,500,262.325
1994,-75.24664571576007,7.08497270996337,500,969.19324
1995,-97.5961500596855,-20.05279750899193,500,531.0147
1996,-45.2100753336074,-17.300263007010575,500,516.6173
1997,-61.2776372454588,-16.344663389063722,500,359.66827
1998,-64.58367453852239,-16.49837261909505,500,270.0957
1999,-63.40498639734911,-15.551659499394999,500,317.08008
2000,-127.51847209181705,-16.37010122921704,500,977.16614
2001,-104.4787023458878,-19.02173577146989,500,416.82495
2002,-149.40974297538065,-16.512112686731957,500,355.34613
2003,-82.41769637944056,-16.513366506225335,500,247.88132
2004,-63.36735714000362,-24.891039453174532,500,542.8097
2005,4.5511732690948055,-12.318175982150839,500,1397.2438
2006,8.95760659431744,-13.985923279758438,500,1148.5283
2007,-10.512844200953928,-3.923457104434363,500,2077.9565
2008,-6.898387364344796,3.6435722913847624,500,1597.4332
2009,-57.0919848976539,-4.722461575871336,500,1321.805
2010,-33.969966226424596,-16.311740205770942,500,960.23584
2011,4.18143182313046,-6.949252888411731,500,1400.2612
2012,-78.65940257345962,-32.99950049490708,500,1203.3883
2013,-115.43810319555718,-23.85709116609233,500,1631.3911
2014,-79.79426581251964,-18.947147243272685,500,2551.8965
2015,-58.98854312723387,-32.715371756655266,500,1450.1444
2016,-68.90913351257967,-24.016877710137837,500,1755.406
2017,-21.97890856982802,-19.481992941351557,500,1501.8341
2018,-47.90345661004417,-22.220673762311197,500,1909.3336
2019,-73.90788244899557,-29.303778524327996,500,1194.5062
2020,-70.37271214521573,-20.410979651772706,500,230.20862
2021,-68.5957182040561,-23.167869619483316,500,444.93665
2022,-58.09543797306158,-26.250356560319954,500,845.1517
2023,-65.61718551116056,-27.139869601531533,500,319.10178
2024,-84.23607733955328,-32.35889497176133,500,319.45523
2025,-64.64851899443198,-17.219836047410958,500,197.24423
2026,-89.69608801935787,-34.31460588904441,500,809.0476
2027,-69.00711827109215,-18.944439555231487,500,301.86435
2028,-82.14605635574422,-24.693997607466777,500,1162.8549
2029,-32.26784661172845,-18.434637908047968,500,813.7933
2030,-51.256079036741625,-17.12690365328711,500,461.22803
2031,-33.48227367171829,-24.187210053019722,500,886.7642
2032,-7.255405052946642,-13.743165170766131,500,1972.4211
2033,-0.3827669606629409,-15.23856550330464,500,1508.308
2034,-13.355065362196655,-26.35839795778993,500,2098.0962
2035,7.613381851161339,-10.61587327170591,500,2163.2354
2036,6.328787760590368,-8.994112127833318,500,2103.1416
2037,-42.58392027190721,-24.145204796426928,500,1574.3654
2038,12.798281684616798,-9.540986531978865,500,1916.9677
2039,39.07591792502311,-3.141385167999192,500,1524.7681
2040,-2.9016167626512868,-5.3578193378097145,500,887.1839
2041,-75.50819943630894,-16.15488258766237,500,263.2892
2042,-53.485856992447225,-15.752752592770724,500,620.32495
2043,-64.38671911138889,-14.17741052778476,500,290.57413
2044,87.52560436627881,-2.0830555550410517,500,1806.401
2045,87.95975033394569,31.61987425050897,500,2253.3896
