episode,reward,discounted_reward,steps,distance_traveled
6146,1940.7508183381922,351.22914443198454,500,5801.0024
6147,2019.8564382689765,345.8263761704739,500,3642.2317
6148,1867.1383816072614,267.1014739128388,500,4535.9165
6149,2071.9534015016166,298.5671569267291,500,6241.793
6150,1989.2991369894478,270.13044588773477,500,6469.066
6151,2158.667191033774,362.0356284359166,500,4213.111
6152,2170.650081965078,378.13007898205234,500,3760.1238
6153,2022.7550495030785,347.6667098486909,500,5294.428
6154,2020.9891563572646,365.2532364660818,500,3494.6506
6155,2006.3043341778425,232.46370745110886,500,6739.249
6156,1972.6937641093662,250.5380482592511,500,6269.468
6157,2124.853458330249,345.6450208078702,500,5034.566
6158,2146.5265700698615,350.98353104894744,500,5048.801
6159,1901.0324242846941,346.450324275698,500,3940.3555
6160,1932.541635615808,342.5403232561125,500,4042.7769
6161,2189.247998578646,384.08751611324044,500,4510.773
6162,2224.9274766739068,335.434579967207,500,4977.7144
6163,2087.6875814350815,294.0741436473354,500,5175.5195
6164,1870.94843055265,306.71905031988763,500,4306.4395
6165,1980.2449733542492,238.28244208699076,500,5475.819
6166,2105.624120677458,386.2920671034124,500,3536.1428
6167,1920.7411898312023,257.0734623019682,500,5890.6787
6168,1792.2383728124737,331.2080536280545,500,4798.7114
6169,2035.5027384279683,246.98970155739397,500,6009.8315
6170,1933.5204557493219,231.75585794268332,500,5735.4565
6171,2120.6532706266607,373.5024417212778,500,4580.803
6172,2072.5591117061417,305.37532273254646,500,5503.4204
6173,2115.624378573858,370.7347178808265,500,3224.6196
6174,1825.2937876623228,348.98559234772705,500,2682.7769
6175,1991.4108227567522,271.72483163562237,500,5847.2715
6176,1980.8540411445792,344.2687048824913,500,3855.7007
6177,2124.956011243937,326.40503803944415,500,5857.9478
6178,1881.7385717657746,244.15800751004477,500,4961.636
6179,2218.444654559324,380.85760267331784,500,4325.5537
6180,2242.0311427586303,343.6613455783498,500,5282.77
6181,2000.2725983230073,342.9833608611241,500,6033.7695
6182,2118.205864695539,346.4565305671649,500,4229.2437
6183,2052.055995323056,379.570652080809,500,2936.7444
6184,2129.624279823787,342.6398736219522,500,5491.1694
6185,2080.39175718445,315.0652823735597,500,4886.1895
6186,1863.8411431082502,257.93484168131846,500,4813.468
6187,1999.0201448351063,236.13946857828677,500,5729.8247
6188,1940.525972792051,294.8181193637388,500,4288.948
6189,1976.321713509466,338.7971893026502,500,5978.868
6190,1971.297624110769,258.91133159258436,500,6336.064
6191,2199.4055315868522,374.18801432323426,500,4143.186
6192,2166.2586945986955,351.6664529269043,500,4626.031
6193,1992.4754145392603,259.7743709403542,500,4817.29
6194,1961.0447813199746,346.9629892062489,500,2844.9602
6195,1906.3005816881098,348.16572585508857,500,3637.5996
6196,2119.908764001227,334.95001078889396,500,5805.9014
6197,2058.8408073357336,246.71670633980364,500,5753.277
6198,2041.5591199405294,258.7946435737241,500,5452.3716
6199,2076.457271770317,309.1532756280745,500,4832.987
6200,2118.681953578995,384.97158636837975,500,3845.3665
6201,2027.7324198332735,354.9991812591976,500,4165.4927
6202,2017.057606200048,309.02986945547616,500,6354.8853
6203,2023.2257925117253,375.0562907906129,500,4973.6606
6204,2263.320859213149,386.88868938426253,500,4070.2114
6205,2082.0241798582547,353.07878363763285,500,4521.243
6206,1841.2185468614343,255.68037283136573,500,4995.4697
6207,1708.878197418773,208.87927382432824,500,4866.3623
6208,2150.635280327254,355.1065241656575,500,4371.229
6209,1978.7485564057424,368.5049619453399,500,2825.685
6210,2025.8156051636229,303.0704638343008,500,4589.0737
6211,2161.0827660597556,359.12594478143893,500,4578.5444
6212,1811.7752314718684,344.9713626153304,500,5009.0493
6213,2014.2407359618567,358.4415310699868,500,5264.498
6214,2033.3142415005825,376.341181201278,500,4881.498
6215,2260.8725385033467,386.64936885495337,500,4184.5864
6216,2004.156076967258,364.4111400114171,500,3498.0798
6217,2078.8213272578146,388.72221459568794,500,3460.0498
6218,1992.8030707520852,309.3304166520395,500,4336.1934
6219,2184.429220765069,373.225946295401,500,3967.1562
6220,2086.6771940408057,351.45421936733175,500,5211.92
6221,2210.2032748559923,382.32021280252906,500,4015.4316
6222,2156.6305387466914,318.5526666347665,500,4938.3247
6223,1953.6888951541007,369.6353771727615,500,5168.7666
6224,2099.102853424598,383.0801284837443,500,4577.5737
6225,2107.551546191241,365.7254708476023,500,4059.5415
6226,2120.9394821844808,341.5419231490354,500,5821.1807
6227,1974.0616331624742,274.51591059456604,500,5101.4014
6228,1984.4325148415521,259.6311232007788,500,5992.2856
6229,2252.5402451080986,375.91029594750256,500,4280.451
6230,2028.26503452313,354.19954085284314,500,3457.4622
6231,2165.6317408829022,377.7384221828909,500,4786.6895
6232,1797.5796490050652,248.53394076462433,500,4699.9673
6233,1916.8622952530504,234.29006361019938,500,5232.622
6234,1984.3312336570748,350.36595620050366,500,3931.396
6235,2018.5147068561018,303.91030703975116,500,5010.297
6236,1962.037383259632,227.11369085482067,500,5741.2324
6237,2086.8197269049706,361.1062307117547,500,3643.8967
6238,2037.5288419048545,366.35799397998903,500,4878.165
6239,2065.6071269466497,378.19053455045,500,4593.9355
6240,2185.6660542426616,391.86385616984114,500,4013.0815
6241,1869.0711459885797,213.71410643483478,500,5125.879
6242,2017.6715366141123,377.8148042463503,500,5178.388
6243,2157.248461667278,360.0071274892956,500,4884.3057
6244,2000.304797711198,364.3364265461077,500,3494.0159
6245,1789.3629622042843,216.42076759060393,500,5200.0903
6246,2094.653856288235,266.6091265699143,500,5802.5674
6247,2022.2904299281226,337.9749858275144,500,4239.7363
6248,2069.9349562063926,263.0616205145318,500,5411.3076
6249,2097.470336257092,352.6682978467467,500,4237.0366
6250,2113.853991669522,324.55805290960103,500,4494.497
6251,2132.2711617648247,375.09563677039455,500,4775.101
6252,2121.4597963533247,391.7583486323219,500,3187.5872
6253,2229.458446091304,387.28603168745684,500,4070.2266
6254,2110.113842214236,295.3756813410278,500,5862.3306
6255,1994.2657434162181,290.51007796876195,500,6032.5063
6256,2114.6083287870147,352.1800587914478,500,5036.7285
6257,2140.4246916929765,382.951940921127,500,4729.489
6258,2037.6418248478315,354.59957732368747,500,5549.36
6259,2059.120556922317,309.7143336591298,500,4527.6963
6260,2005.2398405602953,353.9871937609908,500,5327.9346
6261,2229.268013245498,388.668099649712,500,4361.5215
6262,2156.0822132207345,369.89536824157085,500,4998.514
6263,2180.1311794927096,336.3192503629314,500,5106.836
6264,2158.3353470287575,382.9905893022774,500,4111.8345
6265,1969.7504766573397,361.5111100939116,500,4231.971
6266,2153.938418874684,390.1329851005097,500,3334.9468
6267,2032.6635807194039,370.65287541781896,500,3545.459
6268,2214.610909823639,388.1094645110133,500,4104.6626
6269,1984.708843624382,366.97044672918776,500,2850.0505
6270,2067.475301106959,341.0060348579678,500,4481.874
6271,1917.2486833956846,232.82100637407092,500,6603.7856
6272,1979.1338171762623,323.52726690784834,500,6128.7666
6273,1963.099312475431,372.31121732868183,500,5020.521
6274,2203.212777620505,360.59567956490105,500,4564.7617
6275,2129.472493038887,379.50533957497413,500,3590.8916
6276,2152.3051707625086,355.54496379757217,500,5197.5703
6277,2062.6338138485216,356.1234904444622,500,4320.669
6278,1886.080270125706,203.75152264045042,500,6084.3857
6279,1948.2683076524424,258.854856750029,500,5484.766
6280,1931.6848248936296,213.06438622741106,500,6060.2656
6281,2106.8094919072105,350.9130712976585,500,5110.035
6282,2140.8012337107716,365.77229768297383,500,4559.948
6283,1652.092055789543,216.53724059602828,500,4725.3545
6284,2010.966408931392,376.47035038893284,500,3401.7798
6285,1894.6942441695917,249.19649464717477,500,6547.8555
6286,2120.410624930224,384.9225675291685,500,4450.173
6287,1902.3288057996344,340.4440091753091,500,3212.7063
6288,1952.530007570763,219.62973999324294,500,6371.0425
6289,1910.7180116524753,254.61707271697534,500,6059.731
6290,2118.754772537844,368.0070695674213,500,4095.9092
6291,2097.5041281511835,287.25465061955737,500,6040.9854
6292,1998.1641528311845,289.240792382311,500,6243.9243
6293,1998.153964669102,378.9961367054871,500,5013.549
6294,2188.000378894241,360.3961266408419,500,4356.6694
6295,1964.1386785120637,381.77205120597307,500,5430.796
6296,2128.926382614201,369.43515915218217,500,3693.6157
6297,2135.1360138368223,391.47194485779954,500,3213.0098
6298,2005.469758309171,369.57178140230394,500,3348.4858
6299,1853.3578853430458,273.9324614761799,500,4679.6196
6300,1885.822456443587,221.74241765978272,500,6087.8164
6301,1953.3526771448808,330.84845879457083,500,3686.7039
6302,2124.548144782083,321.95995211853284,500,4431.92
6303,1904.4535126525316,362.5924838900694,500,5413.953
6304,2081.4815448920626,363.88874193275,500,4174.6284
6305,1893.0597058552503,206.0799447075362,500,6570.7207
6306,2036.901165225101,342.1132146473138,500,5703.018
6307,1989.4182894831267,352.682229121339,500,4059.6982
6308,2229.641114784189,331.0678313590924,500,5303.9614
6309,1961.4516851821663,347.9654656781663,500,3900.9617
6310,1802.3519108428873,309.48295260458656,500,4028.6846
6311,2013.5276148392923,278.5383349688787,500,6420.3037
6312,2128.525276326046,377.6945023627924,500,5067.817
6313,2120.2017595548036,334.67868650160034,500,5708.9185
6314,1899.3830045421635,258.09812685997144,500,4559.0024
6315,2251.5979960942404,402.5135349019622,500,3782.1426
6316,1898.1290925640246,318.0346974616741,500,4165.9253
6317,2046.5075739149738,307.7860788351678,500,4665.6562
6318,2025.7137054517425,330.94146942410197,500,6030.3604
6319,1948.8925897733848,348.8853868463802,500,5988.8022
6320,2035.0115457478319,372.28238380907504,500,4259.733
6321,2017.5337828176425,350.3299895222565,500,4230.298
6322,1915.1104774259252,272.6805923660718,500,4283.856
6323,1936.340385151625,354.6779555460182,500,4482.7954
6324,2160.321262054264,356.64791152913784,500,4352.6177
6325,2005.5672231039136,358.44451939434214,500,2846.94
6326,1920.2153506609095,357.6294100205456,500,4428.9717
6327,2088.382381076793,361.2293340600396,500,3712.1602
6328,2017.349152069748,364.5403837010519,500,4797.5728
6329,1909.6671946553315,219.22393077897496,500,5443.111
6330,2206.993077774868,397.5718344825618,500,3757.1763
6331,2139.6808265509753,306.9108900423364,500,5135.0474
6332,2202.20774065138,318.35366178328144,500,5177.0093
6333,2113.2029401027885,357.084677215763,500,4525.851
6334,1937.5254571463192,220.04817316017412,500,5388.4395
6335,1997.4734311701325,373.6574481455163,500,5190.625
6336,2048.8589412883302,378.2536092122695,500,5060.5015
6337,2117.4510157982404,314.70478290914554,500,5940.6343
6338,1949.299562953944,303.3933015540352,500,4120.244
6339,2097.9859500291745,366.56634355398495,500,3666.1506
6340,1941.7567723490629,367.67959808797673,500,4985.023
6341,2236.516060918834,371.6377145443178,500,4397.4585
6342,2109.1498952108095,363.1845272814383,500,3721.6152
6343,2062.5956300776043,356.5041636058769,500,3259.1226
6344,2182.5746951580745,381.030817494122,500,4336.268
6345,2008.271856065258,245.92990612704128,500,6463.543
6346,1778.732303427221,171.6110455756202,500,5558.43
6347,2039.576216485436,364.76249587157207,500,3560.8884
6348,2113.7069966977238,338.66932011481,500,4310.899
6349,2157.127821653873,378.6919354619923,500,4019.961
6350,1736.69583012802,254.67068503962503,500,4894.437
6351,1992.108647906152,230.6792465733828,500,5644.822
6352,2218.7737172325083,362.6990326607277,500,4975.288
6353,2105.4976239861367,270.49611524824087,500,6132.7764
6354,2019.822929033967,237.11030056903843,500,5842.7915
6355,1881.9367218155087,287.5618068672653,500,4272.3813
6356,2258.7604337527932,389.03115303297136,500,4558.035
6357,1927.1760928709352,313.74935329602243,500,4282.8027
6358,1895.4171747795451,193.60313885394407,500,6021.2446
6359,2041.3577656063883,265.25716889801043,500,6413.098
6360,2096.793307898543,339.35403939215104,500,4155.0723
6361,1984.59691382431,354.85571239204313,500,3956.8738
6362,1927.3664703506458,220.80219900015146,500,5229.027
6363,2080.7313924875207,377.06246581787076,500,4986.6606
6364,2140.242618834406,289.46319656132704,500,6139.5654
6365,1961.7876450403216,234.60604782734762,500,6530.0137
6366,2151.3105283414043,346.72024026805076,500,5670.6016
6367,1869.3023923893954,191.47406972601956,500,5907.605
6368,2143.4242603549997,348.73526824339314,500,4104.041
6369,2248.2993379052623,398.33583839128676,500,3905.1726
6370,2186.167895347199,368.48845198263706,500,3848.437
6371,2101.355983288383,367.5863384606148,500,3761.6865
6372,2142.6461461987765,383.687587524667,500,3939.455
6373,1973.3736325580492,268.8164431786166,500,6431.445
6374,2212.2304868558012,374.79627761139704,500,4699.423
6375,2009.223778115824,340.98781558262283,500,5933.0054
6376,2135.064605643613,367.43043637205125,500,4938.772
6377,2189.2701046861007,390.4808244094378,500,4092.0835
6378,1683.4974026658324,188.24254326802574,500,4967.078
6379,2150.187864766059,377.6842376470022,500,3687.465
6380,2156.267977319019,396.68123519741425,500,3279.368
6381,2162.698072150749,377.1713178722399,500,4035.231
6382,2018.4870583132551,282.1345600236636,500,6115.1235
6383,2230.1502782260127,379.4553715864124,500,4197.3604
6384,2113.723682680178,362.4319787485958,500,4199.8677
6385,1758.954549022121,259.1032769658116,500,4449.343
6386,1996.1414228340448,238.46092968691443,500,6655.871
6387,1970.989478880458,350.85474822386175,500,3739.2253
6388,1965.5882212867075,358.3930512259872,500,4841.384
6389,1921.0541290993679,303.44252693602294,500,4341.269
6390,2045.8794303218604,322.74290163616024,500,6126.4937
6391,2021.5145238263663,379.43725191519,500,5397.7793
6392,1915.5903896939153,285.20797183658385,500,4583.5737
6393,2109.1631498871175,289.53695379150923,500,5127.8496
6394,2177.620160772993,379.8767874958179,500,3616.9102
6395,2200.9987501438413,369.80218847028056,500,3640.3188
6396,2183.910051442664,372.4245831495268,500,4413.9116
6397,2067.5968371794165,356.6449813301139,500,3883.6921
6398,2204.4170659796346,336.6124990433616,500,5203.9717
6399,2072.1055630131596,341.3902817247645,500,4497.564
6400,1799.5969802647305,194.07319726371577,500,6481.656
6401,1833.357051116428,350.7739269443042,500,4987.4463
6402,2096.282147555297,375.4363782288456,500,5258.36
6403,2147.3046066551374,328.1663072549424,500,4839.132
6404,2244.7394005081896,355.9609169093225,500,5116.395
6405,2063.8772757350366,319.9760808820713,500,4960.0674
6406,1868.718809252145,212.91916978118763,500,6882.67
6407,1968.231180841265,361.40430915847764,500,4050.9985
6408,2196.9958157314913,366.0586808826051,500,4316.149
6409,1983.0166055640836,357.25383373919453,500,2998.031
6410,2006.5021026047436,339.86857101558036,500,4328.474
6411,2031.6358352893396,329.89599263103446,500,4554.3438
6412,1726.1034512909926,225.9485021482117,500,4794.8276
6413,1726.0733215720095,254.05113801832331,500,4639.926
6414,1859.7399673062705,216.06735168541596,500,5500.8955
6415,2064.1875669549872,298.2842385860578,500,5063.2534
6416,1707.73656488071,185.5192331879717,500,5112.951
6417,1881.5705105404911,342.86574381045807,500,4322.2285
6418,1502.534554316143,171.05103271087637,500,5046.2573
6419,2009.4272689382622,359.84467653777364,500,3533.339
6420,2231.334357216355,350.6413032736296,500,4940.306
6421,2069.167751417954,283.64817150698997,500,6180.83
6422,1927.9349826470666,236.0325763832251,500,6411.9287
6423,2024.2489697684016,347.78827066522126,500,4315.513
6424,1907.3519953174975,224.90446419560544,500,6123.738
6425,2006.3791963819144,339.3478110836833,500,4192.6797
6426,2100.9540863198936,343.80316351266754,500,5499.218
6427,1982.2192381867235,300.719830353942,500,5750.632
6428,2082.4158598782533,373.80074235572727,500,3543.545
6429,2104.923699806363,313.851879501993,500,5690.735
6430,2126.27240544717,306.8900954022995,500,4785.999
6431,2174.9506035725503,380.8014243355881,500,4719.2964
6432,2143.640397718431,327.59383698295983,500,5269.8945
6433,1913.3232120807215,352.36004761606364,500,4753.741
6434,1806.9052777447878,313.15373682640893,500,3986.7693
6435,1948.7955205536823,227.59471455593672,500,6129.217
6436,2052.6177976367667,279.5164422058756,500,5362.6177
6437,1893.3395153360557,200.09392875435967,500,6332.451
6438,2141.6431924477433,315.03549674894845,500,6188.1675
6439,1944.7578452027612,220.2714449126173,500,5518.252
6440,2172.4852060382113,391.33621476109886,500,3947.2798
6441,1949.9434570705844,254.48546806463082,500,6123.239
6442,2018.891573825927,355.5191584342061,500,5931.495
6443,1830.6277699492439,211.38164924270413,500,6217.5215
6444,2040.876891614462,375.45554720184435,500,4871.063
6445,2023.6726978197964,312.75112731046005,500,4693.0493
6446,2084.2490333936735,294.96289165977976,500,5384.102
6447,1924.9483601039199,237.05036714422107,500,6242.168
6448,2133.2865903251286,371.59134123352356,500,5069.655
6449,2136.2985214055207,280.95530718102,500,5986.0854
6450,2048.2040505259542,281.3191274075126,500,6006.724
6451,2195.9688126099854,375.0410018493109,500,4147.515
6452,2089.72193129851,376.24870827801266,500,5008.208
6453,2093.1087575140373,278.4630698216935,500,6461.385
6454,2032.3154475217536,286.5845159040359,500,6043.0527
6455,2206.085518878315,393.81552774230744,500,3856.0725
6456,2166.091902164491,323.37303853026265,500,4737.507
6457,2230.4010467412036,362.49847711530936,500,4612.1274
6458,2175.636632262445,345.5943847173466,500,5514.9
6459,2013.649973571243,249.85098592357502,500,6622.1074
6460,1929.6492926532312,295.10913234108614,500,4348.7954
6461,2099.4975828665742,345.7517205520117,500,5574.349
6462,1805.3186680152382,204.9107214366561,500,6105.7627
6463,1905.3494310961864,235.21843943870212,500,5994.242
6464,1997.2753454139101,370.5552630834607,500,3729.7747
6465,1607.172912919356,206.91154077988915,500,4999.3696
6466,1759.8526095409547,298.493440983687,500,4124.396
6467,1771.3646664938024,229.3456561741583,500,5315.5894
6468,2016.4094523009865,284.9799358486407,500,6656.167
6469,2096.8541509938304,271.21300493720184,500,5423.958
6470,2152.979395921091,304.8633456711264,500,5472.098
6471,2038.9808089349754,281.1464715315148,500,6668.728
6472,2130.1508091078094,314.0326494574298,500,5391.775
6473,1991.9514731619283,360.8911552185212,500,3680.1528
6474,2036.7880015053756,288.34764637506896,500,5198.1104
6475,1985.5686619830303,246.7078492196258,500,5357.829
6476,2238.1535581579324,387.5914931776841,500,3795.624
6477,1930.3602211064474,345.8806198491785,500,5847.2607
6478,2017.271471777321,375.85685998321856,500,3599.473
6479,2161.7767808104327,325.6485564489139,500,4995.9097
6480,2014.592308152097,293.0628332767795,500,6352.658
6481,1975.1990717457998,350.6874319777267,500,3742.1697
6482,1957.277271582385,345.62743703831006,500,3938.3904
6483,1633.9835221734138,202.44576645977529,500,5257.965
6484,1691.5558738905702,196.24983298271857,500,5395.1675
6485,2071.2265210129417,274.0119033509025,500,6448.287
6486,1995.2939014414217,274.92082911649993,500,6654.949
6487,2141.5002061476903,338.349228821808,500,4849.126
6488,2074.765402501531,280.3973919252051,500,6230.644
6489,1700.3934246275132,261.43369967577627,500,4406.528
6490,1848.444687034421,210.10633268225095,500,6986.1143
6491,2019.2583131676984,286.90047854419146,500,4698.7896
6492,2133.7958078116712,383.93807369096425,500,3326.6484
6493,2080.187475068496,367.4090704965569,500,4124.7656
6494,2099.3753510563956,381.35301066383386,500,4526.232
6495,2121.289898393487,378.4818040922407,500,4278.402
6496,1771.581155756233,207.81297330290408,500,5251.8486
6497,1327.9106009914065,252.34668125112938,500,4151.918
6498,1855.7801579362585,344.6388980189997,500,4191.2104
6499,1993.0789722482525,375.591981334097,500,3405.2085
6500,2117.1412760955345,345.39815919433113,500,4976.8086
6501,1665.5230637237116,194.27186270819368,500,4916.6655
6502,1998.7171471346528,360.2399043299547,500,3891.4456
6503,1982.575704475642,382.8045616868902,500,3081.1772
6504,2125.6352253331484,352.07924471444886,500,5596.9307
6505,2081.0790233731454,295.405221602872,500,6388.689
6506,1811.5809868761087,194.65112978354836,500,7079.839
6507,2016.5213907432578,254.2520380354161,500,6022.33
6508,2079.567722274967,368.387738188498,500,5320.0845
6509,2120.1102394847067,316.0922132816144,500,4817.8203
6510,2184.034421571761,367.8076220339797,500,4378.1816
6511,1903.3303440297382,348.3149030717999,500,4361.8735
6512,2142.382140479512,367.4808349314866,500,5214.3516
6513,2075.0275482011384,277.69375425878366,500,5464.7163
6514,1653.910437240935,195.7087023189277,500,5013.4507
6515,2051.9659699224676,381.46996420011646,500,3202.707
6516,2202.978991149593,340.6798444732692,500,5168.065
6517,1948.4685718398755,317.5667692575224,500,6265.2427
6518,2087.1205053077424,392.65361410544347,500,3516.053
6519,2007.435435154692,339.35333465217604,500,3885.6033
6520,1899.7503660092166,357.9851917930168,500,5632.9077
6521,1909.7999393665366,380.994852636111,500,3128.9866
6522,1607.0692060428312,213.1094047539788,500,4933.736
6523,2092.1586010828573,320.3810375893659,500,5494.3887
6524,1939.6425762086376,354.1122350786828,500,4722.443
6525,1999.555879987757,314.97553913134453,500,6375.5254
6526,1988.605386858229,266.6246268102175,500,5340.163
6527,1640.33387681845,211.4491934248037,500,4921.6675
6528,-450.9374684720198,196.8249627711091,388,2861.2773
6529,2124.0708764271476,320.3904880196564,500,5926.9697
6530,2087.829612293695,310.19160990890396,500,5868.82
6531,2213.626247274302,358.75336672435975,500,4305.2915
6532,2022.8766118793212,375.1239328042577,500,3415.6626
6533,1954.8285334114876,276.04355765409633,500,5013.3193
6534,1928.0440821781897,217.12602653058158,500,6366.7305
6535,2110.080465573456,296.4106269939614,500,6155.0684
6536,2002.4195229021882,248.39720841448425,500,5569.82
6537,2019.5897110860387,245.31074867196128,500,5850.246
6538,2249.8416314071055,391.3651532626104,500,3995.6587
6539,2020.6094421570597,370.94655664935,500,5148.531
6540,2137.231205007089,311.5111126483164,500,4996.597
6541,2228.4722172023635,342.82488136634265,500,5144.345
6542,2077.8162816686195,282.8233848693652,500,4984.33
6543,2165.1433485023404,373.2633885663291,500,4254.363
6544,2068.4786004689145,250.46888714583622,500,5653.3384
6545,1924.269491197535,287.53661298470337,500,4343.9927
6546,2225.9113883074365,406.5165561660655,500,3405.46
6547,2119.648935670234,385.354519652992,500,3728.9517
6548,1828.1360520613941,195.77708410462873,500,5338.7495
6549,1971.9395143977633,367.5740494846278,500,3595.891
6550,1821.8156037440956,187.3371019653378,500,6946.352
6551,2085.6570532770156,345.9088839511073,500,4300.413
6552,2142.7022094173535,295.95169298294104,500,5257.099
6553,1918.737278676664,340.3654795458562,500,3684.0005
6554,2047.741883687391,327.6762783085704,500,5027.9614
6555,1818.9957154657948,210.92238669767605,500,5246.5264
6556,2153.230146887387,323.16469382675115,500,4641.138
6557,2072.607793608155,375.64121066783343,500,3485.7988
6558,2090.5294468929833,296.4307764690229,500,6240.787
6559,1780.9624337502767,236.67136435365722,500,4969.5557
6560,2190.2671059481913,365.11807576616343,500,4026.3828
6561,2208.1246321247304,388.2084655952806,500,3805.2837
6562,2104.941371769764,342.40893219407116,500,5855.6885
6563,2127.045091054281,304.7615642010035,500,6196.55
6564,2072.912051658069,293.614902398122,500,5082.254
6565,2091.884389048481,284.0338574402139,500,5341.7114
6566,2073.1762170165225,371.23461735088364,500,2700.4124
6567,1851.4360010943979,365.0725960886846,500,5081.373
6568,2127.2469588629424,382.323138568663,500,3417.8887
6569,2065.744681572157,345.1219800164315,500,5632.245
6570,2150.2909174387696,361.33975412028,500,4364.1113
6571,2073.159999341972,253.72511081227287,500,5834.743
6572,2183.8593723054155,344.1767735861953,500,4333.9297
6573,2035.83941141895,357.67234961191133,500,5295.957
6574,1905.5619187468253,235.27677520408105,500,6950.848
6575,1848.6889412272872,321.4982410458219,500,4126.023
6576,2120.6150591641485,276.9325581984557,500,5381.311
6577,2112.6448765058485,353.749551966716,500,4166.4526
6578,2156.730889357092,330.7226885659278,500,4599.7114
6579,2065.052165746554,383.5931766244004,500,5310.8267
6580,2128.2177652920864,344.4659427138649,500,4531.177
6581,2151.1323324853793,316.4662676821392,500,5907.376
6582,1987.4799605981786,222.4677750622702,500,6366.839
6583,2097.1337274951707,286.3373859583642,500,5590.8325
6584,1975.3474044544334,375.85337808669806,500,4350.6377
6585,1895.935731676032,363.02678963245097,500,4428.5415
6586,2018.8816318369948,376.2551944420854,500,3428.3958
6587,2068.2241382983584,296.1559412785268,500,5197.16
6588,1954.5382651771542,234.47947088572727,500,6060.4966
6589,1943.503873553076,356.31621168820516,500,2873.4814
6590,2116.594801687752,281.423089513795,500,5426.2764
6591,2005.5658181695383,349.7873461933165,500,5398.918
6592,1907.7270766207873,352.5326176688892,500,4618.3027
6593,2257.0626836679476,385.58911180240324,500,4144.657
6594,2084.6376179947697,293.7862144750647,500,4845.0015
6595,1909.969489908541,359.9475773069719,500,4854.61
6596,1809.0315251768363,211.24644320735854,500,7000.251
6597,2082.469190781358,350.5905576383045,500,3127.6594
6598,1891.093239087851,350.87703442121926,500,4468.5933
6599,2016.3696354140018,348.90938620752866,500,3707.7693
6600,1988.0179071196706,373.5367637877898,500,3521.9683
6601,2156.1090903097265,295.2128264011856,500,5486.2593
6602,2044.2296432899411,322.4773036065915,500,6062.553
6603,2238.8246688359995,371.19223346354397,500,4243.6587
6604,2031.7676900785452,360.0385320721005,500,4706.315
6605,2051.188486206993,299.6835175889651,500,6002.0938
6606,2038.1205489266385,377.32753457676404,500,3228.9106
6607,2047.8952488453156,347.5090418820039,500,5627.513
6608,1724.4547918913959,245.17585834583465,500,4559.667
6609,2128.362073475252,324.6554007884429,500,5464.5337
6610,2217.9431577279056,393.7177805648459,500,3687.062
6611,2199.6294849186315,362.3597062246398,500,4246.1323
6612,2188.7623862714627,329.7726492007494,500,5546.1104
6613,1847.4161792698671,226.82201631776687,500,5294.323
6614,1934.0948972982678,255.58839848281272,500,5093.0747
6615,1895.0182416874202,222.61241395893572,500,5562.4424
6616,2166.031956501863,383.3149927804487,500,3890.4778
6617,2063.4370679551835,391.7906947612593,500,3483.833
6618,2166.672773342476,305.8714180324171,500,5730.658
6619,2194.8353406234164,336.7602750683729,500,5197.2114
6620,2122.9726836561704,377.4806063473496,500,4332.006
6621,1997.2350562203962,374.63535872730245,500,5006.9033
6622,2102.0814897166633,373.8523639131233,500,4398.498
6623,2056.8940167818396,376.3264892687596,500,5155.247
6624,2104.361094550801,372.3315797629598,500,3849.5203
6625,2104.6854467504168,385.06366993354465,500,4605.307
6626,2034.95407038377,384.4558286594778,500,4820.155
6627,2146.430780894173,359.8306602027701,500,3746.5325
6628,2158.832273403426,358.49197347383455,500,5112.059
6629,2236.0306809113445,375.6226697097603,500,4064.463
6630,2055.337080020136,385.4190802731687,500,3351.1848
6631,1975.7281673158845,309.0929791735664,500,4574.428
6632,2154.919227739959,346.6809707092858,500,5155.9175
6633,2006.6988586965113,284.648597900294,500,4804.9243
6634,2237.297533637979,364.0936488365058,500,4326.756
6635,1896.1073861854727,347.5999339615207,500,4399.91
6636,2167.166461027456,344.83507065731493,500,4927.172
6637,2018.3014755167742,287.31168022603055,500,6568.8115
6638,2096.9617484053847,275.3954945968648,500,5248.754
6639,2213.7417877543853,373.3438679355552,500,3977.871
6640,1989.919171206823,352.28064668622983,500,3143.3613
6641,1960.0881782491435,294.1402454134831,500,6507.1074
6642,2268.5695057286553,382.8518785607563,500,3805.4182
6643,2047.607001046674,377.4866748248297,500,4692.3354
6644,1958.3315527929487,346.4586409074334,500,4949.743
6645,1835.8731785646728,199.60406773563767,500,6577.8926
6646,1783.2478755780983,255.5875073428801,500,4941.735
6647,1675.5843791108935,200.51494118955245,500,5120.901
6648,1958.968227850271,308.65753152695623,500,6097.092
6649,2117.816713673478,373.2183324127421,500,3869.1753
6650,2082.872431637026,291.5520486980533,500,5428.59
6651,1547.0433120221537,209.8314477829942,500,4862.4414
6652,1931.376908068021,255.7792982893706,500,6751.791
6653,2007.8428712758816,277.9884832910339,500,5134.6714
6654,2129.086852339666,312.68242180176946,500,5237.517
6655,2081.4555236533693,378.4273275139487,500,4618.307
6656,2110.195889548478,366.39599459382026,500,4237.816
6657,1925.3163441791578,214.74602450137462,500,6827.1025
6658,1916.233297857335,272.2590350415146,500,4956.371
6659,1862.8850433159437,306.00010402075424,500,4172.105
